Count,Hour,Temperature,Humidity,Seasons
1083,14,13.7,50,Spring
62,15,13.1,54,Spring
124,16,12,61,Spring
42,17,11.8,60,Spring
343,18,11.9,58,Spring
317,19,11,62,Spring
297,20,10.3,62,Spring
464,21,9.6,66,Spring
620,22,9,65,Spring
467,23,8.6,69,Spring
401,0,8.3,59,Spring
226,1,7.6,62,Spring
126,2,7.1,64,Spring
107,3,6.4,67,Spring
75,4,5.9,68,Spring
132,5,5.3,73,Spring
405,6,5,70,Spring
1049,7,5,67,Spring
1713,8,6.9,54,Spring
922,9,10.1,42,Spring
700,10,12.4,34,Spring
855,11,14.1,32,Spring
1052,12,15.5,33,Spring
973,13,16.6,30,Spring
1016,14,18,28,Spring
1145,15,18.4,25,Spring
1452,16,18.5,24,Spring
1753,17,18.7,21,Spring
2692,18,17,28,Spring
1719,19,13.8,32,Spring
1498,20,12.1,35,Spring
1355,21,11.1,39,Spring
1099,22,10.8,33,Spring
733,23,9.7,33,Spring
503,0,9.6,31,Spring
421,1,9,36,Spring
237,2,8.4,45,Spring
164,3,7.8,49,Spring
110,4,7.6,52,Spring
143,5,7.4,56,Spring
406,6,6.9,57,Spring
1100,7,6.9,57,Spring
1920,8,8.7,49,Spring
1013,9,12,39,Spring
731,10,14.7,31,Spring
822,11,16.9,27,Spring
1112,12,18,26,Spring
1007,13,19.1,26,Spring
1037,14,19.8,23,Spring
1120,15,19.9,26,Spring
1312,16,19.5,28,Spring
1632,17,18.3,29,Spring
1727,18,17.1,31,Spring
1356,19,14.5,31,Spring
1290,20,12.5,31,Spring
1320,21,11.7,31,Spring
1071,22,11,34,Spring
680,23,10.1,41,Spring
515,0,9.6,44,Spring
375,1,8.9,45,Spring
260,2,8.7,44,Spring
164,3,7.9,45,Spring
105,4,7.2,49,Spring
154,5,6.7,50,Spring
395,6,6.2,52,Spring
1083,7,6.4,51,Spring
1815,8,8.3,36,Spring
987,9,11.2,31,Spring
761,10,13.7,26,Spring
845,11,15.5,22,Spring
1047,12,16.5,17,Spring
975,13,17.7,16,Spring
967,14,18.9,15,Spring
1149,15,19,21,Spring
1346,16,18.5,22,Spring
1738,17,17.8,26,Spring
1918,18,16.6,33,Spring
842,19,14.7,40,Spring
1346,20,13,41,Spring
1209,21,12.1,40,Spring
1003,22,11.3,42,Spring
671,23,10.7,42,Spring
520,0,9.8,44,Spring
42,1,9.3,45,Spring
281,2,8.8,49,Spring
206,3,8.6,53,Spring
125,4,8.3,53,Spring
153,5,7.9,59,Spring
367,6,7.6,55,Spring
254,7,7.7,48,Spring
20,8,9.6,39,Spring
316,9,12.4,29,Spring
139,10,14.7,29,Spring
795,11,16.1,23,Spring
919,12,17.8,21,Spring
930,13,19.2,17,Spring
996,14,20.5,17,Spring
1039,15,20.2,21,Spring
1198,16,19.8,25,Spring
1534,17,20.1,27,Spring
2198,18,19.1,31,Spring
1489,19,17.4,34,Spring
1313,20,15.5,38,Spring
1165,21,14.2,44,Spring
1054,22,13.4,49,Spring
677,23,12.9,51,Spring
553,0,12.4,56,Spring
436,1,11.8,60,Spring
305,2,11.7,63,Spring
188,3,11.3,61,Spring
134,4,11.4,60,Spring
168,5,11.4,60,Spring
414,6,11.2,63,Spring
979,7,11.3,62,Spring
1659,8,13,54,Spring
962,9,15.8,42,Spring
708,10,18.2,36,Spring
805,11,20.6,34,Spring
1019,12,22.5,33,Spring
973,13,24.2,30,Spring
970,14,25.9,28,Spring
1080,15,26.1,27,Spring
1206,16,25.7,30,Spring
1543,17,25.6,30,Spring
2268,18,24.7,33,Spring
1578,19,22.9,35,Spring
1358,20,21.1,43,Spring
1213,21,19.2,50,Spring
1183,22,18.2,52,Spring
891,23,17.3,57,Spring
707,0,16.3,59,Spring
628,1,15.5,60,Spring
436,2,14.7,63,Spring
307,3,14.2,62,Spring
166,4,13.6,67,Spring
122,5,13,70,Spring
184,6,12.3,67,Spring
324,7,12.5,68,Spring
600,8,14.6,54,Spring
647,9,18.1,33,Spring
702,10,20.6,24,Spring
872,11,23.1,19,Spring
1130,12,24.3,14,Spring
1315,13,24.6,10,Spring
1511,14,25,14,Spring
1730,15,25,13,Spring
1942,16,24.8,13,Spring
2032,17,23.2,12,Spring
1986,18,22.2,11,Spring
1711,19,20.7,15,Spring
1581,20,19.1,18,Spring
1491,21,17.8,21,Spring
1292,22,16.7,28,Spring
988,23,16,33,Spring
826,0,15.9,35,Spring
578,1,15.9,39,Spring
410,2,15.4,41,Spring
289,3,15.2,31,Spring
192,4,14.9,35,Spring
136,5,14.8,38,Spring
155,6,14.6,42,Spring
278,7,15,41,Spring
429,8,16.3,40,Spring
247,9,16.9,45,Spring
486,10,16.3,62,Spring
424,11,17.4,54,Spring
631,12,18.9,44,Spring
842,13,20.5,35,Spring
384,14,20.7,32,Spring
234,15,19.6,44,Spring
103,16,19.1,52,Spring
46,17,17.9,65,Spring
63,18,16.1,73,Spring
32,19,15.2,64,Spring
12,20,13.3,80,Spring
24,21,12,86,Spring
13,22,11.6,89,Spring
18,23,11.3,94,Spring
81,0,10.7,94,Spring
41,1,10.6,87,Spring
21,2,10.2,90,Spring
8,3,9.9,93,Spring
2,4,9.5,95,Spring
6,5,9.2,95,Spring
5,6,9.1,95,Spring
17,7,9,95,Spring
25,8,8.8,95,Spring
9,9,8.5,95,Spring
12,10,8.6,95,Spring
10,11,8.9,91,Spring
10,12,9,96,Spring
11,13,9.3,95,Spring
17,14,9.4,96,Spring
14,15,9.5,96,Spring
41,16,9.6,96,Spring
42,17,9.4,95,Spring
39,18,9.4,96,Spring
50,19,9.4,95,Spring
37,20,9.4,95,Spring
82,21,9.4,94,Spring
164,22,9.6,90,Spring
233,23,9.8,87,Spring
213,0,9.8,86,Spring
157,1,10.1,83,Spring
68,2,10.1,83,Spring
35,3,9.6,94,Spring
34,4,9.5,94,Spring
77,5,9.4,93,Spring
262,6,9.6,87,Spring
751,7,9.8,84,Spring
1502,8,10.5,79,Spring
814,9,12,71,Spring
638,10,12.9,68,Spring
710,11,14.1,62,Spring
925,12,15.2,57,Spring
923,13,15.9,53,Spring
942,14,16,52,Spring
971,15,16.1,52,Spring
1118,16,15.5,52,Spring
1462,17,15.1,52,Spring
2318,18,14.1,43,Spring
1580,19,13.3,37,Spring
1332,20,12.6,49,Spring
1372,21,11.5,47,Spring
1215,22,10.4,43,Spring
725,23,9.6,44,Spring
536,0,8.9,55,Spring
444,1,8.4,58,Spring
306,2,7.7,60,Spring
206,3,7.1,60,Spring
117,4,6.4,66,Spring
148,5,6,63,Spring
449,6,5.8,55,Spring
1123,7,6.4,51,Spring
1900,8,8.8,37,Spring
1066,9,11.7,32,Spring
756,10,14.8,29,Spring
938,11,17.5,25,Spring
1192,12,19.4,20,Spring
1141,13,20.8,23,Spring
1161,14,22.1,22,Spring
1180,15,22.8,21,Spring
1447,16,23.1,19,Spring
1878,17,22.9,23,Spring
2807,18,21.2,32,Spring
1958,19,18.2,36,Spring
1651,20,16.8,29,Spring
1593,21,15.9,35,Spring
1382,22,15.2,35,Spring
906,23,14,45,Spring
692,0,13.1,47,Spring
546,1,12.4,55,Spring
409,2,11.9,57,Spring
239,3,11.3,66,Spring
140,4,10.7,70,Spring
180,5,10.2,73,Spring
452,6,10,72,Spring
1124,7,10.7,68,Spring
1933,8,11.7,62,Spring
1027,9,14,54,Spring
745,10,16.7,47,Spring
930,11,18.1,42,Spring
1197,12,19.6,36,Spring
1084,13,20.6,30,Spring
1123,14,21.6,28,Spring
1227,15,21.9,23,Spring
1386,16,21.7,23,Spring
1796,17,20.7,30,Spring
2574,18,17.4,45,Spring
1891,19,15.2,45,Spring
1531,20,14.4,50,Spring
1447,21,13.4,60,Spring
1146,22,12.7,61,Spring
851,23,12.1,58,Spring
663,0,11.8,59,Spring
562,1,11.5,57,Spring
361,2,11.2,58,Spring
258,3,10.7,63,Spring
140,4,10.2,65,Spring
170,5,9.9,69,Spring
427,6,9.9,66,Spring
1129,7,10.1,63,Spring
1922,8,11.6,58,Spring
985,9,13.2,57,Spring
789,10,15.3,50,Spring
986,11,17.7,44,Spring
1142,12,19.5,40,Spring
1133,13,21,36,Spring
1115,14,22.2,32,Spring
1253,15,22.7,29,Spring
1446,16,23.2,33,Spring
1877,17,21.8,41,Spring
2577,18,20.3,47,Spring
1812,19,18.7,53,Spring
1499,20,16.9,41,Spring
1362,21,15.7,51,Spring
1278,22,14.7,63,Spring
975,23,14,66,Spring
777,0,13.3,70,Spring
672,1,12.7,74,Spring
522,2,12,76,Spring
325,3,11.6,76,Spring
166,4,11.4,78,Spring
152,5,10.9,81,Spring
230,6,10.6,84,Spring
376,7,10.8,78,Spring
647,8,12.7,67,Spring
795,9,15.1,56,Spring
808,10,17.4,46,Spring
1000,11,19,30,Spring
1278,12,20.5,31,Spring
1404,13,21.2,31,Spring
1597,14,21.3,25,Spring
1875,15,21.1,25,Spring
1945,16,20.4,25,Spring
2043,17,20.1,29,Spring
1882,18,18.9,30,Spring
1590,19,16.9,33,Spring
1435,20,15.1,34,Spring
1351,21,13.9,37,Spring
1165,22,13,45,Spring
905,23,12.3,51,Spring
790,0,11.7,53,Spring
554,1,11.2,57,Spring
425,2,10.9,56,Spring
263,3,10.6,60,Spring
183,4,10.3,63,Spring
138,5,9.7,63,Spring
183,6,9.5,65,Spring
307,7,9.9,59,Spring
485,8,12.2,50,Spring
716,9,14.9,39,Spring
787,10,17.5,35,Spring
1060,11,19.6,28,Spring
1375,12,20.5,31,Spring
1635,13,21.9,27,Spring
1814,14,21.6,28,Spring
2019,15,22.8,24,Spring
2044,16,22.2,23,Spring
2094,17,21.9,28,Spring
1950,18,20.1,28,Spring
1712,19,18.1,38,Spring
1485,20,16.9,42,Spring
1382,21,16.1,44,Spring
1128,22,15.6,43,Spring
820,23,15.2,51,Spring
569,0,14.7,54,Spring
362,1,14.4,60,Spring
246,2,14.1,62,Spring
157,3,14.3,61,Spring
132,4,14.6,57,Spring
185,5,14.8,63,Spring
397,6,14.9,64,Spring
1075,7,15.1,78,Spring
1791,8,15.8,73,Spring
983,9,17.5,65,Spring
742,10,19.5,54,Spring
901,11,20.3,52,Spring
1094,12,22.2,50,Spring
1019,13,23.3,45,Spring
1055,14,24,47,Spring
1168,15,24.1,48,Spring
1344,16,24.8,45,Spring
1706,17,24,53,Spring
2558,18,23,54,Spring
2064,19,21.2,65,Spring
1703,20,20,69,Spring
1711,21,19.1,73,Spring
1456,22,18.4,78,Spring
1044,23,17.9,79,Spring
782,0,18.3,78,Spring
705,1,18.3,83,Spring
534,2,18.2,85,Spring
343,3,18.1,85,Spring
187,4,18,85,Spring
166,5,18,85,Spring
306,6,17.8,85,Spring
614,7,18,82,Spring
1067,8,18.8,76,Spring
1024,9,20.7,67,Spring
1002,10,22.2,61,Spring
1117,11,22.7,63,Spring
1315,12,22.1,67,Spring
1493,13,23,63,Spring
1536,14,23,64,Spring
1639,15,23.1,61,Spring
1759,16,22.6,63,Spring
1898,17,22,65,Spring
2082,18,21.6,67,Spring
1696,19,21.2,68,Spring
1656,20,20.6,72,Spring
1644,21,20.2,74,Spring
1400,22,19.9,75,Spring
855,23,19.8,73,Spring
612,0,19.7,76,Spring
413,1,19.6,75,Spring
245,2,19,80,Spring
170,3,18.5,82,Spring
93,4,18.4,81,Spring
76,5,18.4,87,Spring
67,6,17.9,93,Spring
102,7,17.6,94,Spring
555,8,17.5,94,Spring
609,9,17.4,94,Spring
486,10,17.7,88,Spring
206,11,18,85,Spring
63,12,17.3,95,Spring
327,13,17.2,96,Spring
376,14,17.5,94,Spring
143,15,17,90,Spring
400,16,15.4,95,Spring
813,17,13.9,94,Spring
518,18,13.6,89,Spring
131,19,12.6,93,Spring
123,20,11.1,91,Spring
327,21,10.5,94,Spring
299,22,10.4,85,Spring
294,23,9.5,90,Spring
361,0,8.7,86,Spring
323,1,7.9,86,Spring
251,2,7.3,86,Spring
156,3,7,86,Spring
109,4,7,87,Spring
163,5,7,85,Spring
469,6,7.9,86,Spring
1160,7,8.4,83,Spring
1946,8,10.5,67,Spring
1061,9,12.8,52,Spring
762,10,13.8,47,Spring
794,11,14.7,45,Spring
871,12,14.1,59,Spring
516,13,13.4,56,Spring
367,14,12.7,75,Spring
590,15,12.2,56,Spring
911,16,12.8,53,Spring
1421,17,13.2,49,Spring
2310,18,13.4,49,Spring
1663,19,13.3,49,Spring
1401,20,12.6,47,Spring
1388,21,11.9,48,Spring
1202,22,11.2,60,Spring
832,23,10.6,62,Spring
624,0,10,63,Spring
480,1,9.7,63,Spring
352,2,9.6,65,Spring
224,3,9.6,66,Spring
138,4,9.5,66,Spring
186,5,9.2,63,Spring
521,6,9,57,Spring
1260,7,9.5,55,Spring
2041,8,11.3,46,Spring
1155,9,14.1,42,Spring
864,10,16.1,37,Spring
1021,11,17.2,35,Spring
1206,12,17.9,32,Spring
1222,13,18.9,30,Spring
1266,14,18.8,31,Spring
1323,15,19.9,26,Spring
1501,16,18.6,30,Spring
1857,17,18.1,30,Spring
2661,18,17.1,35,Spring
1890,19,15.5,46,Spring
1389,20,14.1,46,Spring
1298,21,13.3,47,Spring
1256,22,12.7,55,Spring
935,23,12.4,58,Spring
796,0,12.2,59,Spring
716,1,12.1,54,Spring
508,2,12.1,53,Spring
392,3,11.6,53,Spring
252,4,12.1,51,Spring
190,5,12.2,52,Spring
247,6,12.3,55,Spring
352,7,12.9,55,Spring
579,8,14.4,51,Spring
759,9,16.1,50,Spring
877,10,18.1,46,Spring
1024,11,20.2,41,Spring
1258,12,21.9,35,Spring
1408,13,22.7,35,Spring
1669,14,23.6,34,Spring
1837,15,23.8,29,Spring
1223,16,23.2,30,Spring
2014,17,23.6,29,Spring
1929,18,22.5,31,Spring
1753,19,20.7,47,Spring
1562,20,19.7,53,Spring
1551,21,19.3,57,Spring
1360,22,19.1,61,Spring
1097,23,19.1,62,Spring
733,0,18.7,64,Spring
181,1,18.2,71,Spring
74,2,17.3,82,Spring
43,3,16.2,94,Spring
16,4,15.8,93,Spring
11,5,15.4,96,Spring
7,6,15.1,97,Spring
16,7,15.1,97,Spring
16,8,15.2,97,Spring
12,9,15.4,97,Spring
13,10,15.4,97,Spring
10,11,15.5,97,Spring
71,12,15.7,96,Spring
211,13,16.4,94,Spring
384,14,17.2,85,Spring
770,15,17.8,77,Spring
1482,16,19.5,66,Spring
1737,17,20.2,62,Spring
1848,18,20.2,66,Spring
1639,19,19,70,Spring
1526,20,17.6,77,Spring
1450,21,16.8,79,Spring
1290,22,16.4,80,Spring
1016,23,15.9,83,Spring
778,0,15.5,85,Spring
609,1,15.1,84,Spring
404,2,14.8,85,Spring
249,3,14.7,82,Spring
185,4,14.4,85,Spring
170,5,14.2,85,Spring
221,6,14,87,Spring
389,7,14.2,81,Spring
600,8,14.8,80,Spring
737,9,15.9,72,Spring
895,10,17.5,63,Spring
1167,11,20.2,45,Spring
1414,12,22.9,35,Spring
1665,13,23.7,44,Spring
1970,14,24.1,42,Spring
2191,15,24.6,38,Spring
2213,16,24.5,38,Spring
2392,17,25.5,31,Spring
2268,18,25.1,32,Spring
1664,19,23.5,48,Spring
1912,20,20.9,61,Spring
1717,21,19.6,64,Spring
1336,22,18.6,69,Spring
994,23,17.5,69,Spring
712,0,16.4,72,Spring
430,1,16,64,Spring
287,2,15.5,65,Spring
194,3,15.6,63,Spring
155,4,15.4,63,Spring
200,5,15,64,Spring
555,6,14.8,64,Spring
1280,7,15.3,60,Spring
1976,8,16.9,54,Spring
1128,9,18.5,51,Spring
792,10,20,48,Spring
956,11,21,45,Spring
1135,12,21.5,44,Spring
1117,13,21.7,44,Spring
1096,14,22.2,42,Spring
1267,15,22.4,39,Spring
1457,16,22,41,Spring
2020,17,21.7,38,Spring
2142,18,20.7,40,Spring
2241,19,17.9,42,Spring
1726,20,15.8,47,Spring
1513,21,14.5,49,Spring
1283,22,13.2,54,Spring
767,23,12.2,57,Spring
552,0,11.6,57,Spring
34,1,11.3,58,Spring
245,2,10.9,59,Spring
187,3,10.5,59,Spring
114,4,10,64,Spring
203,5,9.5,65,Spring
556,6,9.2,64,Spring
1333,7,10,59,Spring
2068,8,12.3,53,Spring
928,9,14.4,46,Spring
954,10,16.1,43,Spring
1015,11,17.6,40,Spring
1242,12,18.7,39,Spring
1188,13,20.1,36,Spring
1186,14,20.7,36,Spring
1324,15,21.2,35,Spring
1603,16,21.4,35,Spring
2034,17,21.3,34,Spring
3130,18,20.6,41,Spring
2405,19,18.8,47,Spring
1979,20,17.3,53,Spring
1940,21,16.4,56,Spring
1602,22,15.9,60,Spring
1073,23,15.2,62,Spring
0,0,14.5,63,Spring
0,1,13.9,66,Spring
0,2,13.1,73,Spring
0,3,12.9,74,Spring
0,4,12,79,Spring
0,5,11.5,80,Spring
0,6,11.4,80,Spring
0,7,12.1,71,Spring
0,8,13.5,63,Spring
0,9,15.5,55,Spring
0,10,17.3,52,Spring
0,11,18.3,51,Spring
0,12,19.8,49,Spring
0,13,20.7,46,Spring
0,14,21.2,47,Spring
0,15,20.4,51,Spring
0,16,19.6,54,Spring
0,17,19.2,54,Spring
0,18,18,61,Spring
0,19,15.5,74,Spring
0,20,13.6,82,Spring
0,21,12.6,85,Spring
0,22,12.3,85,Spring
0,23,12.4,85,Spring
724,0,12.5,84,Spring
565,1,12.4,84,Spring
378,2,12.1,85,Spring
252,3,12,86,Spring
154,4,11.9,85,Spring
223,5,11.9,84,Spring
486,6,12,83,Spring
1156,7,12.4,82,Spring
1881,8,13.1,78,Spring
850,9,14.3,72,Spring
816,10,16.4,64,Spring
972,11,18.3,56,Spring
1161,12,20,47,Spring
1177,13,20.8,45,Spring
1174,14,21,47,Spring
1295,15,19.9,47,Spring
1496,16,19.1,54,Spring
1863,17,18.9,45,Spring
2701,18,17.9,37,Spring
1999,19,17.1,51,Spring
941,20,16.7,52,Spring
1644,21,16.4,52,Spring
1556,22,16.2,54,Spring
1185,23,16.2,50,Spring
862,0,16.1,54,Spring
669,1,15.9,51,Spring
416,2,15.5,62,Spring
358,3,15.2,63,Spring
207,4,15,61,Spring
70,5,15,61,Spring
37,6,14.4,71,Spring
43,7,13.3,81,Spring
20,8,12,87,Spring
16,9,11.8,95,Spring
6,10,11.8,96,Spring
18,11,12,96,Spring
11,12,12.3,97,Spring
19,13,12.6,97,Spring
22,14,13,97,Spring
17,15,13.3,97,Spring
34,16,13.8,97,Spring
24,17,14.3,98,Spring
22,18,15.4,97,Spring
29,19,15.5,97,Spring
29,20,15.7,97,Spring
25,21,15.8,97,Spring
30,22,15.8,98,Spring
50,23,15.8,98,Spring
145,0,15.5,97,Spring
178,1,15.1,97,Spring
189,2,14.5,97,Spring
141,3,14.2,98,Spring
83,4,13.8,98,Spring
72,5,13.5,98,Spring
139,6,13.5,98,Spring
220,7,13.7,98,Spring
397,8,14.1,98,Spring
579,9,14.8,95,Spring
716,10,15.2,88,Spring
993,11,16.4,78,Spring
1434,12,18.3,65,Spring
1839,13,19.1,65,Spring
2055,14,19.7,64,Spring
2329,15,19.7,63,Spring
2379,16,19.5,65,Spring
2410,17,19.4,63,Spring
2338,18,19,66,Spring
2023,19,17.6,73,Spring
1714,20,15.6,81,Spring
1571,21,14.1,86,Spring
1155,22,13.5,87,Spring
814,23,13,89,Spring
581,0,12.7,89,Spring
377,1,12.4,94,Spring
241,2,12.1,94,Spring
167,3,11.9,95,Spring
121,4,11.9,94,Spring
199,5,11.9,93,Spring
552,6,12.1,89,Spring
1251,7,12.6,85,Spring
1997,8,13.8,79,Spring
1106,9,15.1,74,Spring
779,10,16.6,67,Spring
946,11,18.5,65,Spring
1095,12,20,62,Spring
1051,13,21.8,59,Spring
1124,14,23.1,56,Spring
1171,15,24,59,Spring
1433,16,24.3,54,Spring
1891,17,24.4,51,Spring
2906,18,23.6,48,Spring
2236,19,22.7,56,Spring
1965,20,21.4,64,Spring
1885,21,20.5,67,Spring
1648,22,19.6,71,Spring
1071,23,18.8,73,Spring
764,0,18.1,77,Spring
563,1,17.5,78,Spring
372,2,17.1,74,Spring
241,3,16.6,74,Spring
170,4,16.1,74,Spring
182,5,15.7,76,Spring
562,6,15.4,84,Spring
1239,7,16.2,79,Spring
2059,8,18.4,68,Spring
1148,9,20.8,53,Spring
832,10,22.7,37,Spring
944,11,24.8,36,Spring
1058,12,26.3,36,Spring
1080,13,27.8,34,Spring
1092,14,28.5,33,Spring
1210,15,29.1,38,Spring
1458,16,28.8,37,Spring
1951,17,28.5,43,Spring
2915,18,27.5,47,Spring
2248,19,26.9,49,Spring
1958,20,26.3,53,Spring
1944,21,25.6,56,Spring
1640,22,25,59,Spring
848,23,24.8,60,Spring
662,0,24.4,63,Spring
502,1,24.1,67,Spring
145,2,23.9,69,Spring
166,3,22.6,89,Spring
124,4,22.3,86,Spring
52,5,22.3,87,Spring
135,6,22.1,94,Spring
367,7,22,95,Spring
291,8,22.4,93,Spring
97,9,22.8,93,Spring
81,10,22.8,95,Spring
243,11,22.7,93,Spring
59,12,22.9,87,Spring
151,13,21.8,97,Spring
248,14,22,96,Spring
240,15,22,96,Spring
223,16,21.8,97,Spring
304,17,21.9,97,Spring
562,18,21.9,97,Spring
404,19,21.9,97,Spring
338,20,21.8,97,Spring
398,21,21.8,97,Spring
399,22,21.9,97,Spring
225,23,22,97,Spring
118,0,22,97,Spring
144,1,22,97,Spring
78,2,21.8,97,Spring
38,3,21.8,98,Spring
51,4,19.2,98,Spring
54,5,18.8,97,Spring
69,6,18.9,98,Spring
80,7,19.1,98,Spring
152,8,19.7,98,Spring
28,9,19.7,98,Spring
141,10,20.1,98,Spring
182,11,20.4,98,Spring
467,12,21.7,96,Spring
592,13,23.4,83,Spring
352,14,23.4,81,Spring
186,15,22.8,95,Spring
102,16,22.9,95,Spring
131,17,22.7,96,Spring
431,18,22.6,97,Spring
29,19,22.3,96,Spring
17,20,21.3,97,Spring
18,21,20.5,97,Spring
26,22,20.2,98,Spring
35,23,20,98,Spring
129,0,19.3,97,Spring
116,1,19,97,Spring
48,2,18.8,98,Spring
47,3,18.3,98,Spring
22,4,18.1,98,Spring
29,5,17.8,98,Spring
77,6,17.4,98,Spring
210,7,16.6,98,Spring
400,8,16.4,98,Spring
427,9,16.6,98,Spring
454,10,16.3,97,Spring
352,11,16.6,96,Spring
185,12,16.6,96,Spring
509,13,16.7,93,Spring
697,14,16.7,88,Spring
906,15,16.7,85,Spring
1182,16,17,82,Spring
1551,17,17.2,81,Spring
2261,18,17.5,79,Spring
1751,19,17,76,Spring
1386,20,16.2,76,Spring
1263,21,15.3,73,Spring
1221,22,14.2,73,Spring
864,23,13.2,68,Spring
689,0,12.2,67,Spring
676,1,11.4,74,Spring
526,2,11.1,74,Spring
320,3,10.7,73,Spring
213,4,10.5,73,Spring
198,5,10.4,71,Spring
234,6,10.5,70,Spring
436,7,11.4,0,Spring
766,8,13.7,57,Spring
932,9,15.7,49,Spring
1051,10,17.2,45,Spring
1290,11,19,44,Spring
1573,12,20.5,42,Spring
1865,13,21.9,39,Spring
2128,14,22.8,39,Spring
2268,15,23.9,37,Spring
2479,16,24.5,34,Spring
2355,17,24.5,35,Spring
2439,18,24,34,Spring
2140,19,22.6,34,Spring
1872,20,20.9,34,Spring
1780,21,19.5,34,Spring
1595,22,18.4,34,Spring
1169,23,17.1,37,Spring
986,0,15.8,41,Spring
713,1,14.7,43,Spring
473,2,13.9,43,Spring
347,3,13.5,41,Spring
205,4,12.8,44,Spring
160,5,12.1,47,Spring
190,6,11.6,46,Spring
341,7,12.3,43,Spring
524,8,14.1,38,Spring
676,9,16,34,Spring
899,10,17,37,Spring
1013,11,18.7,30,Spring
1313,12,18.8,31,Spring
1559,13,19.9,33,Spring
1680,14,20.3,30,Spring
1999,15,21,28,Spring
2143,16,22.2,23,Spring
2310,17,22.4,23,Spring
2403,18,22.2,22,Spring
2145,19,20.8,24,Spring
1846,20,19,26,Spring
1636,21,17.8,26,Spring
1325,22,16.8,29,Spring
943,23,15.8,30,Spring
666,0,15.3,29,Spring
420,1,14.5,31,Spring
262,2,13.9,0,Spring
165,3,13,0,Spring
113,4,12.4,0,Spring
200,5,11.9,0,Spring
467,6,11.4,0,Spring
1135,7,12.3,0,Spring
1785,8,15.3,30,Spring
1118,9,17.7,27,Spring
962,10,19.3,27,Spring
1129,11,20.9,27,Spring
1373,12,21.8,31,Spring
1456,13,22.8,31,Spring
1483,14,23.4,36,Spring
1612,15,23.3,38,Spring
1820,16,22.7,42,Spring
2214,17,22.2,45,Spring
3069,18,21.6,48,Spring
2450,19,19.5,56,Spring
2167,20,18.4,59,Spring
2065,21,17.7,63,Spring
1832,22,16.9,65,Spring
1273,23,16.3,70,Spring
957,0,16,71,Spring
810,1,15.9,71,Spring
590,2,15.7,74,Spring
406,3,15.5,0,Spring
248,4,15.6,0,Spring
182,5,15.7,0,Spring
277,6,15.5,0,Spring
443,7,16.3,69,Spring
694,8,18.2,63,Spring
912,9,19.3,62,Spring
1119,10,20.7,55,Spring
1438,11,21.9,55,Spring
1798,12,22.9,51,Spring
2000,13,22.7,52,Spring
1407,14,22.8,53,Spring
163,15,21.1,72,Spring
86,16,19.5,80,Spring
50,17,18.6,84,Spring
30,18,17.9,93,Spring
45,19,17.6,93,Spring
30,20,17.2,85,Spring
58,21,17,85,Spring
29,22,16.8,87,Spring
18,23,16.3,96,Spring
32,0,15.8,97,Spring
25,1,15.3,97,Spring
34,2,15,97,Spring
43,3,14.9,96,Spring
59,4,15,97,Spring
152,5,14.6,87,Spring
436,6,13.9,83,Spring
1241,7,13.6,75,Spring
2035,8,14.6,70,Spring
1125,9,16,60,Spring
871,10,17.9,56,Spring
1012,11,18.9,42,Spring
1216,12,20.1,37,Spring
1167,13,20.9,33,Spring
1183,14,22,33,Spring
1332,15,23,29,Spring
1563,16,23,33,Spring
2069,17,22.4,39,Spring
3123,18,21.7,40,Spring
2454,19,18.8,52,Spring
2001,20,16.7,61,Spring
1833,21,15.4,61,Spring
1588,22,14.8,59,Spring
1080,23,14.6,54,Spring
778,0,13.7,51,Spring
578,1,12.9,62,Spring
385,2,12.5,54,Spring
265,3,12.1,64,Spring
161,4,11.7,64,Spring
205,5,11.3,64,Spring
530,6,11.4,67,Spring
1390,7,12.5,61,Spring
2081,8,15.2,50,Spring
1226,9,17.6,30,Spring
880,10,19.9,27,Spring
922,11,21.5,30,Spring
1087,12,22.1,36,Spring
1078,13,23.3,35,Spring
1059,14,23.2,36,Spring
1174,15,23.5,36,Spring
1455,16,23.5,36,Spring
1863,17,23.4,38,Spring
2825,18,22.6,39,Spring
2334,19,21.1,44,Spring
1902,20,20,46,Spring
1838,21,19.3,50,Spring
1678,22,18.6,54,Spring
1087,23,18.1,56,Spring
831,0,17.6,57,Spring
610,1,16.9,61,Spring
437,2,16.1,70,Spring
286,3,15.4,71,Spring
188,4,14.8,71,Spring
201,5,14.3,75,Spring
531,6,13.8,74,Spring
1250,7,14.4,66,Spring
1996,8,17.1,57,Spring
1121,9,19.5,44,Spring
819,10,21.4,30,Spring
959,11,23.1,30,Spring
1082,12,24.4,24,Spring
1106,13,25.6,26,Spring
1161,14,26,23,Spring
1306,15,25.1,25,Spring
1533,16,24.3,27,Spring
2013,17,23.6,28,Spring
2916,18,23.3,32,Spring
2227,19,22,40,Spring
1905,20,20.4,45,Spring
1740,21,19.1,50,Spring
1630,22,18.3,54,Spring
1209,23,17.6,55,Spring
987,0,17,59,Spring
837,1,16.2,63,Spring
572,2,15.8,66,Spring
419,3,15.3,69,Spring
232,4,14.8,73,Spring
198,5,14.4,73,Spring
299,6,14.2,72,Spring
503,7,15,64,Spring
763,8,17.8,52,Spring
992,9,20.6,43,Spring
1010,10,23.2,41,Spring
1164,11,24.8,34,Spring
1285,12,26.2,31,Spring
1441,13,27.8,31,Spring
